image_path,relative_path,dataset,location,top_category,confidence,is_empty,fish,coral,marine_animal,vegetation,sand_seafloor,rocks,shipwreck_debris,man_made_structure,diver,open_water,murky_turbid,dark_overexposed,blurry_corrupt
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00108.png,2023-09-03-11-37-57/camera/00108.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6955,False,0.0007,0.0095,0.0006,0.0093,0.0060,0.1446,0.6955,0.0567,0.0021,0.0018,0.0629,0.0016,0.0086
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00109.png,2023-09-03-11-37-57/camera/00109.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7372,False,0.0003,0.0069,0.0005,0.0036,0.0035,0.1372,0.7372,0.0520,0.0019,0.0012,0.0486,0.0011,0.0061
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00110.png,2023-09-03-11-37-57/camera/00110.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6265,False,0.0004,0.0155,0.0004,0.0191,0.0041,0.1981,0.6265,0.0815,0.0032,0.0008,0.0428,0.0007,0.0068
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00111.png,2023-09-03-11-37-57/camera/00111.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4534,False,0.0018,0.0517,0.0011,0.0248,0.0123,0.2347,0.4534,0.0989,0.0012,0.0023,0.1016,0.0034,0.0128
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00112.png,2023-09-03-11-37-57/camera/00112.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3517,False,0.0008,0.0346,0.0011,0.0239,0.0094,0.2146,0.3517,0.1097,0.0016,0.0024,0.2282,0.0042,0.0177
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00113.png,2023-09-03-11-37-57/camera/00113.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3427,False,0.0016,0.0270,0.0040,0.0154,0.0064,0.1473,0.3427,0.1528,0.0043,0.0033,0.2736,0.0042,0.0174
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00114.png,2023-09-03-11-37-57/camera/00114.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.2884,False,0.0013,0.0378,0.0036,0.0176,0.0056,0.1550,0.2884,0.1773,0.0050,0.0038,0.2578,0.0117,0.0352
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00115.png,2023-09-03-11-37-57/camera/00115.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6247,False,0.0005,0.0221,0.0011,0.0155,0.0042,0.1009,0.6247,0.1108,0.0027,0.0011,0.0969,0.0031,0.0164
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00116.png,2023-09-03-11-37-57/camera/00116.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3301,False,0.0007,0.0582,0.0040,0.0446,0.0175,0.2034,0.3301,0.0765,0.0020,0.0046,0.2327,0.0052,0.0205
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00117.png,2023-09-03-11-37-57/camera/00117.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5928,False,0.0007,0.0320,0.0016,0.0134,0.0110,0.1479,0.5928,0.0687,0.0015,0.0018,0.1080,0.0036,0.0169
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00118.png,2023-09-03-11-37-57/camera/00118.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4297,True,0.0003,0.0469,0.0016,0.0134,0.0121,0.1414,0.2212,0.0788,0.0022,0.0084,0.4297,0.0123,0.0317
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00119.png,2023-09-03-11-37-57/camera/00119.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4522,True,0.0003,0.0374,0.0012,0.0115,0.0126,0.0939,0.2700,0.0597,0.0011,0.0048,0.4522,0.0149,0.0403
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00120.png,2023-09-03-11-37-57/camera/00120.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3639,True,0.0003,0.0395,0.0023,0.0176,0.0216,0.1368,0.2850,0.0599,0.0015,0.0073,0.3639,0.0217,0.0426
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00121.png,2023-09-03-11-37-57/camera/00121.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3902,False,0.0004,0.0262,0.0009,0.0124,0.0150,0.1199,0.3902,0.0813,0.0008,0.0049,0.3196,0.0086,0.0197
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00122.png,2023-09-03-11-37-57/camera/00122.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4479,False,0.0004,0.0236,0.0012,0.0130,0.0249,0.1677,0.4479,0.0436,0.0008,0.0048,0.2493,0.0054,0.0175
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00123.png,2023-09-03-11-37-57/camera/00123.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4186,False,0.0004,0.0194,0.0015,0.0127,0.0226,0.1493,0.4186,0.0756,0.0015,0.0079,0.2561,0.0095,0.0248
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00124.png,2023-09-03-11-37-57/camera/00124.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3362,False,0.0003,0.0130,0.0019,0.0083,0.0250,0.1381,0.3362,0.0957,0.0013,0.0116,0.3264,0.0102,0.0317
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00125.png,2023-09-03-11-37-57/camera/00125.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3856,True,0.0003,0.0097,0.0013,0.0128,0.0157,0.1259,0.2954,0.0978,0.0016,0.0099,0.3856,0.0111,0.0328
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00126.png,2023-09-03-11-37-57/camera/00126.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3301,False,0.0002,0.0111,0.0012,0.0103,0.0178,0.1984,0.3301,0.0941,0.0013,0.0088,0.2820,0.0087,0.0360
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00127.png,2023-09-03-11-37-57/camera/00127.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4709,True,0.0003,0.0148,0.0012,0.0094,0.0191,0.1434,0.2036,0.0741,0.0013,0.0107,0.4709,0.0104,0.0408
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00128.png,2023-09-03-11-37-57/camera/00128.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4316,True,0.0002,0.0187,0.0013,0.0150,0.0149,0.1711,0.2097,0.1042,0.0010,0.0068,0.4316,0.0051,0.0203
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00129.png,2023-09-03-11-37-57/camera/00129.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4472,True,0.0002,0.0121,0.0011,0.0136,0.0125,0.1284,0.2734,0.0729,0.0011,0.0087,0.4472,0.0071,0.0216
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00130.png,2023-09-03-11-37-57/camera/00130.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.6437,True,0.0002,0.0074,0.0019,0.0097,0.0108,0.0893,0.1312,0.0523,0.0014,0.0111,0.6437,0.0108,0.0302
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00131.png,2023-09-03-11-37-57/camera/00131.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4931,True,0.0002,0.0088,0.0018,0.0083,0.0168,0.1121,0.2186,0.0608,0.0021,0.0184,0.4931,0.0173,0.0415
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00132.png,2023-09-03-11-37-57/camera/00132.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.6193,True,0.0002,0.0075,0.0012,0.0085,0.0123,0.0787,0.1161,0.0648,0.0019,0.0192,0.6193,0.0206,0.0497
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00133.png,2023-09-03-11-37-57/camera/00133.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.5760,True,0.0002,0.0068,0.0013,0.0080,0.0139,0.0913,0.1457,0.0789,0.0018,0.0178,0.5760,0.0175,0.0409
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00134.png,2023-09-03-11-37-57/camera/00134.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3917,True,0.0002,0.0078,0.0014,0.0076,0.0167,0.1374,0.2948,0.0730,0.0022,0.0119,0.3917,0.0132,0.0422
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00135.png,2023-09-03-11-37-57/camera/00135.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.5452,True,0.0002,0.0099,0.0017,0.0091,0.0183,0.1481,0.1386,0.0428,0.0022,0.0145,0.5452,0.0195,0.0500
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00136.png,2023-09-03-11-37-57/camera/00136.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4496,True,0.0002,0.0112,0.0019,0.0087,0.0190,0.1528,0.1919,0.0838,0.0024,0.0137,0.4496,0.0166,0.0482
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00137.png,2023-09-03-11-37-57/camera/00137.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4501,True,0.0004,0.0206,0.0019,0.0088,0.0220,0.1398,0.1669,0.0530,0.0035,0.0229,0.4501,0.0309,0.0792
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00138.png,2023-09-03-11-37-57/camera/00138.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4771,True,0.0003,0.0141,0.0021,0.0118,0.0187,0.1305,0.1686,0.0968,0.0042,0.0175,0.4771,0.0164,0.0418
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00139.png,2023-09-03-11-37-57/camera/00139.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.5681,True,0.0003,0.0181,0.0020,0.0135,0.0186,0.0958,0.1211,0.0863,0.0033,0.0181,0.5681,0.0184,0.0364
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00140.png,2023-09-03-11-37-57/camera/00140.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4589,True,0.0001,0.0065,0.0012,0.0068,0.0162,0.0968,0.2014,0.1328,0.0023,0.0198,0.4589,0.0159,0.0413
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00141.png,2023-09-03-11-37-57/camera/00141.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.5551,True,0.0002,0.0114,0.0013,0.0077,0.0172,0.0932,0.1359,0.0870,0.0024,0.0201,0.5551,0.0190,0.0496
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00142.png,2023-09-03-11-37-57/camera/00142.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4698,True,0.0002,0.0075,0.0015,0.0067,0.0145,0.1052,0.1934,0.1052,0.0033,0.0180,0.4698,0.0190,0.0558
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00143.png,2023-09-03-11-37-57/camera/00143.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4618,True,0.0002,0.0148,0.0015,0.0076,0.0159,0.1379,0.2076,0.0743,0.0020,0.0166,0.4618,0.0167,0.0429
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00144.png,2023-09-03-11-37-57/camera/00144.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3773,True,0.0002,0.0113,0.0012,0.0066,0.0198,0.1535,0.2694,0.0743,0.0026,0.0182,0.3773,0.0163,0.0492
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00145.png,2023-09-03-11-37-57/camera/00145.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4519,False,0.0001,0.0056,0.0008,0.0046,0.0116,0.1302,0.4519,0.1058,0.0020,0.0138,0.2355,0.0080,0.0301
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00146.png,2023-09-03-11-37-57/camera/00146.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3443,True,0.0003,0.0063,0.0018,0.0055,0.0125,0.0875,0.3322,0.1197,0.0040,0.0196,0.3443,0.0140,0.0524
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00147.png,2023-09-03-11-37-57/camera/00147.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.5255,True,0.0003,0.0077,0.0014,0.0081,0.0117,0.0837,0.1538,0.0969,0.0035,0.0263,0.5255,0.0219,0.0592
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00148.png,2023-09-03-11-37-57/camera/00148.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4068,True,0.0003,0.0080,0.0009,0.0082,0.0138,0.1303,0.2609,0.0979,0.0035,0.0192,0.4068,0.0128,0.0375
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00149.png,2023-09-03-11-37-57/camera/00149.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3905,True,0.0002,0.0080,0.0008,0.0074,0.0145,0.1645,0.2567,0.0818,0.0022,0.0174,0.3905,0.0125,0.0435
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00150.png,2023-09-03-11-37-57/camera/00150.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4464,True,0.0002,0.0082,0.0014,0.0096,0.0203,0.1156,0.2217,0.0923,0.0027,0.0203,0.4464,0.0149,0.0463
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00151.png,2023-09-03-11-37-57/camera/00151.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3990,True,0.0002,0.0044,0.0011,0.0051,0.0192,0.1406,0.2303,0.1096,0.0031,0.0238,0.3990,0.0140,0.0497
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00152.png,2023-09-03-11-37-57/camera/00152.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3227,False,0.0001,0.0035,0.0007,0.0039,0.0130,0.1203,0.3227,0.1863,0.0030,0.0225,0.2813,0.0104,0.0323
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00153.png,2023-09-03-11-37-57/camera/00153.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4571,True,0.0002,0.0054,0.0009,0.0061,0.0119,0.1204,0.2163,0.0981,0.0028,0.0253,0.4571,0.0142,0.0413
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00154.png,2023-09-03-11-37-57/camera/00154.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.5655,True,0.0003,0.0065,0.0011,0.0060,0.0106,0.0763,0.1350,0.0899,0.0031,0.0268,0.5655,0.0201,0.0588
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00155.png,2023-09-03-11-37-57/camera/00155.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4848,True,0.0004,0.0113,0.0006,0.0065,0.0102,0.1634,0.1515,0.0865,0.0026,0.0249,0.4848,0.0113,0.0461
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00156.png,2023-09-03-11-37-57/camera/00156.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4650,True,0.0004,0.0083,0.0007,0.0053,0.0118,0.1646,0.1606,0.0850,0.0034,0.0301,0.4650,0.0137,0.0512
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00157.png,2023-09-03-11-37-57/camera/00157.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.6459,True,0.0004,0.0088,0.0008,0.0049,0.0091,0.1036,0.0770,0.0618,0.0021,0.0283,0.6459,0.0131,0.0442
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00158.png,2023-09-03-11-37-57/camera/00158.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.5103,True,0.0005,0.0081,0.0009,0.0037,0.0121,0.1022,0.1726,0.0806,0.0046,0.0289,0.5103,0.0169,0.0587
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00159.png,2023-09-03-11-37-57/camera/00159.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.6091,True,0.0002,0.0051,0.0006,0.0047,0.0127,0.1031,0.1015,0.0609,0.0022,0.0296,0.6091,0.0164,0.0539
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00160.png,2023-09-03-11-37-57/camera/00160.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4516,True,0.0003,0.0117,0.0012,0.0085,0.0112,0.1832,0.1877,0.0657,0.0028,0.0162,0.4516,0.0097,0.0502
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00161.png,2023-09-03-11-37-57/camera/00161.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4876,True,0.0003,0.0117,0.0009,0.0077,0.0076,0.1500,0.1968,0.0592,0.0019,0.0138,0.4876,0.0103,0.0523
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00162.png,2023-09-03-11-37-57/camera/00162.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.4187,True,0.0002,0.0117,0.0012,0.0077,0.0128,0.1810,0.1987,0.0904,0.0023,0.0133,0.4187,0.0102,0.0519
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00163.png,2023-09-03-11-37-57/camera/00163.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3862,True,0.0002,0.0140,0.0016,0.0092,0.0121,0.1895,0.2149,0.1114,0.0025,0.0121,0.3862,0.0092,0.0370
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00164.png,2023-09-03-11-37-57/camera/00164.png,sunboat,2023-09-03-11-37-57,murky_turbid,0.3486,True,0.0001,0.0133,0.0011,0.0102,0.0096,0.2021,0.2509,0.1120,0.0026,0.0082,0.3486,0.0078,0.0336
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00165.png,2023-09-03-11-37-57/camera/00165.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3454,False,0.0001,0.0063,0.0008,0.0082,0.0089,0.1493,0.3454,0.1584,0.0024,0.0068,0.2808,0.0054,0.0273
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00166.png,2023-09-03-11-37-57/camera/00166.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3906,False,0.0001,0.0056,0.0009,0.0087,0.0072,0.1210,0.3906,0.2062,0.0025,0.0049,0.2260,0.0041,0.0224
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00167.png,2023-09-03-11-37-57/camera/00167.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4112,False,0.0001,0.0087,0.0014,0.0084,0.0097,0.1362,0.4112,0.1338,0.0016,0.0052,0.2527,0.0072,0.0238
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00168.png,2023-09-03-11-37-57/camera/00168.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5815,False,0.0001,0.0070,0.0015,0.0066,0.0079,0.0891,0.5815,0.1058,0.0017,0.0042,0.1631,0.0059,0.0257
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00169.png,2023-09-03-11-37-57/camera/00169.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3929,False,0.0001,0.0095,0.0007,0.0074,0.0081,0.1406,0.3929,0.1838,0.0023,0.0049,0.2188,0.0060,0.0249
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00170.png,2023-09-03-11-37-57/camera/00170.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3717,False,0.0001,0.0073,0.0005,0.0064,0.0067,0.1788,0.3717,0.1812,0.0025,0.0055,0.1970,0.0067,0.0357
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00171.png,2023-09-03-11-37-57/camera/00171.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4250,False,0.0001,0.0066,0.0004,0.0050,0.0064,0.1806,0.4250,0.1753,0.0033,0.0049,0.1582,0.0057,0.0286
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00172.png,2023-09-03-11-37-57/camera/00172.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3230,False,0.0001,0.0103,0.0006,0.0076,0.0092,0.1580,0.3230,0.1565,0.0018,0.0061,0.2836,0.0094,0.0339
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00173.png,2023-09-03-11-37-57/camera/00173.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.3557,False,0.0001,0.0070,0.0006,0.0067,0.0072,0.1771,0.3557,0.1454,0.0015,0.0051,0.2601,0.0055,0.0280
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00174.png,2023-09-03-11-37-57/camera/00174.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4568,False,0.0001,0.0075,0.0005,0.0060,0.0068,0.1457,0.4568,0.1621,0.0014,0.0042,0.1760,0.0056,0.0272
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00175.png,2023-09-03-11-37-57/camera/00175.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4593,False,0.0001,0.0077,0.0005,0.0045,0.0053,0.2153,0.4593,0.1207,0.0013,0.0047,0.1514,0.0047,0.0246
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00176.png,2023-09-03-11-37-57/camera/00176.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.4038,False,0.0001,0.0070,0.0006,0.0063,0.0065,0.1832,0.4038,0.1202,0.0015,0.0041,0.2366,0.0045,0.0257
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00177.png,2023-09-03-11-37-57/camera/00177.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5887,False,0.0001,0.0072,0.0004,0.0044,0.0043,0.1390,0.5887,0.0956,0.0016,0.0042,0.1274,0.0041,0.0230
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00178.png,2023-09-03-11-37-57/camera/00178.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.5790,False,0.0001,0.0053,0.0007,0.0044,0.0038,0.1060,0.5790,0.1653,0.0017,0.0027,0.1086,0.0042,0.0180
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00179.png,2023-09-03-11-37-57/camera/00179.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.7024,False,0.0001,0.0042,0.0003,0.0038,0.0036,0.0545,0.7024,0.1324,0.0007,0.0027,0.0786,0.0034,0.0134
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/Sunboat_03-09-2023/2023-09-03-11-37-57/camera/00180.png,2023-09-03-11-37-57/camera/00180.png,sunboat,2023-09-03-11-37-57,shipwreck_debris,0.6663,False,0.0001,0.0061,0.0005,0.0069,0.0031,0.0733,0.6663,0.1106,0.0007,0.0022,0.1146,0.0034,0.0122
